-0.020
-0.020
2.020
2.020
2.020
2.020
-0.020
-0.020
-0.037
0.022
0.076
2.075
3.587
4.056
-0.023
0.381
0.193
0.133
0.108
0.195
-0.091
0.028
0.111
-0.082
8.119
2.924
2.743
-0.129
-0.042
0.093
0.016
4.105
-0.026
-0.066
1.772
0.159
0.286
3.064
2.134
0.120
-0.045
0.098
2.342
-0.138
0.202
0.016
0.030
0.125
0.662
2.069
0.008
0.120
1.994
1.901
-0.026
3.639
0.201
1.915
2.104
0.626
1.765
0.577
-0.119
-0.024
-0.036
2.666
-0.101
4.111
0.017
0.024
0.140
0.090
2.026
4.096
0.026
0.379
0.223
-0.029
2.974
0.102
-0.212
0.045
0.579
1.138
0.087
0.047
-0.074
2.770
2.665
1.520
-0.039
4.124
0.259
0.105
-0.083
2.138
