-0.020
-0.020
2.020
2.020
2.020
2.020
-0.020
-0.020
-0.018
4.040
0.041
-0.044
-0.052
-0.094
8.239
0.316
2.085
-0.107
1.914
-0.041
-0.014
-0.101
-0.155
4.041
3.086
0.875
1.847
-0.004
2.357
0.042
-0.117
-0.059
-0.081
0.023
0.258
-0.235
4.026
-0.048
2.745
0.129
1.931
0.153
0.281
0.205
2.423
1.593
0.158
-0.078
-0.044
2.055
0.083
4.395
-0.060
-0.087
0.114
1.915
3.583
0.063
3.985
0.155
-0.088
-0.057
-0.125
2.993
1.957
0.036
0.284
4.028
-0.104
0.030
0.030
1.998
-0.017
-0.078
0.083
3.661
0.115
0.051
0.350
0.031
-0.065
0.275
4.071
0.095
-0.056
2.028
0.014
-0.151
0.223
2.743
0.072
-0.041
0.082
0.391
2.431
0.122
