-0.020
-0.020
2.020
2.020
2.020
2.020
-0.020
-0.020
0.265
2.704
-0.015
-0.048
0.057
1.977
4.093
-0.074
0.167
2.116
2.085
0.459
-0.010
3.964
-0.018
0.074
0.014
-0.110
0.331
8.195
0.099
-0.034
0.010
-0.094
-0.023
-0.034
0.121
-0.137
-0.060
-0.023
4.380
-0.081
0.054
-0.042
0.041
3.146
-0.052
-0.036
-0.114
0.051
-0.153
-0.049
-0.106
0.084
1.939
0.198
-0.027
1.999
1.091
4.041
0.137
2.965
1.420
2.767
0.244
-0.123
-0.161
0.044
1.908
-0.109
0.068
1.900
-0.053
4.084
2.034
1.424
-0.126
0.052
0.108
-0.021
0.288
0.235
0.155
3.982
2.738
0.245
2.081
0.168
-0.013
0.075
0.106
2.135
0.123
-0.069
0.118
4.061
5.268
0.346
