-0.020
-0.020
2.020
2.020
2.020
2.020
-0.020
-0.020
0.152
-0.002
-0.058
-0.015
5.278
0.085
-0.086
-0.020
0.048
0.140
0.056
-0.081
-0.037
0.392
-0.142
0.121
-0.014
1.492
-0.032
5.268
0.076
0.111
-0.072
0.026
-0.076
0.363
-0.110
-0.018
0.019
4.005
0.201
0.081
0.007
-0.013
0.320
2.288
0.038
-0.029
0.001
-0.092
0.071
0.008
0.053
0.642
0.073
8.163
0.279
0.291
-0.027
0.057
0.103
-0.156
4.029
0.101
0.000
1.394
0.204
0.066
-0.070
2.776
0.264
2.109
-0.038
-0.052
0.423
-0.167
0.105
0.724
1.666
0.074
-0.086
4.065
-0.074
-0.043
0.130
1.732
1.959
4.079
-0.013
0.028
0.073
0.060
0.460
2.631
-0.010
4.386
0.248
2.330
