-0.020
-0.020
2.020
2.020
2.020
2.020
-0.020
-0.020
1.207
2.220
1.035
0.071
0.465
-0.094
-0.031
0.113
0.072
-0.021
-0.006
0.078
0.804
1.061
0.220
-0.121
0.074
1.164
0.084
0.016
0.000
0.295
0.041
0.035
1.180
0.037
1.023
3.027
-0.055
0.216
2.024
0.324
0.679
4.155
0.016
0.017
-0.010
0.048
2.040
0.005
0.017
2.078
0.097
-0.050
-0.027
0.330
0.915
0.035
1.127
-0.054
1.235
0.215
0.315
0.064
0.090
4.050
-0.050
-0.052
0.006
1.133
2.093
1.222
-0.024
0.038
1.096
-0.020
0.032
0.344
0.020
0.329
0.042
8.127
0.167
0.345
0.043
0.443
0.688
1.553
2.105
4.129
0.011
0.103
1.194
2.021
0.027
4.087
1.136
1.177
